EmployeeID,Name,Age,Department,Salary,YearsAtCompany,PerformanceScore,Satisfaction,ProjectCount,RemoteWork,EmployeeCode,Company,ManagerEmail
953,Employee_953,,Finance,54540.4920016033,0,5,9.430521002681411,1.0,Yes,EMP-3868,TechCorp,
954,Employee_954,63.0,Engineering,44449.21920310045,5,4,5.641088959693658,4.0,Yes,EMP-2293,TechCorp,manager397@techcorp.com
955,Employee_955,51.0,Marketing,250000.0,5,1,5.475284979317902,2.0,No,EMP-7267,TechCorp,manager404@techcorp.com
956,Employee_956,66.0,Sales,50236.06005535506,20,4,,,Yes,EMP-4945,TechCorp,manager262@techcorp.com
957,Employee_957,,Sales,80548.43070677549,15,2,1.9733951311602107,5.0,No,EMP-9153,TechCorp,
958,Employee_958,43.0,,46725.59246040576,28,2,,4.0,Yes,EMP-3344,TechCorp,manager380@techcorp.com
959,Employee_959,62.0,Marketing,56808.10876350008,4,5,,2.0,Yes,EMP-4804,TechCorp,manager343@techcorp.com
960,Employee_960,,,78899.43330777463,16,4,3.9324212561750382,5.0,Yes,EMP-8555,TechCorp,
961,Employee_961,26.0,Marketing,55474.78257652497,9,5,2.725625956512398,6.0,Yes,EMP-5161,TechCorp,manager185@techcorp.com
962,Employee_962,43.0,Sales,75121.06644157293,27,3,5.999475521526683,1.0,Yes,EMP-8529,TechCorp,
963,Employee_963,64.0,Sales,10000.0,20,2,6.2552736033502185,2.0,No,EMP-5183,TechCorp,
964,Employee_964,39.0,Marketing,99633.83612800058,17,5,2.8629424112055233,2.0,No,EMP-1153,TechCorp,manager146@techcorp.com
965,Employee_965,16.0,Marketing,91375.57208205698,6,3,,2.0,Yes,EMP-8622,TechCorp,
966,Employee_966,47.0,Sales,33438.07475132504,2,5,1.7583792954026598,3.0,No,EMP-5712,TechCorp,manager149@techcorp.com
967,Employee_967,,,70444.8736249602,12,4,4.204837766497795,1.0,No,EMP-9955,TechCorp,manager286@techcorp.com
968,Employee_968,65.0,,43671.92027797917,14,4,7.123459723862699,4.0,Yes,EMP-3588,TechCorp,manager300@techcorp.com
969,Employee_969,34.0,Finance,63830.13877585461,19,4,3.467083274372806,2.0,No,EMP-2210,TechCorp,
970,Employee_970,43.0,Marketing,61367.41258620522,18,4,8.449076753031447,0.0,No,EMP-8237,TechCorp,manager403@techcorp.com
971,Employee_971,53.0,Finance,38892.25965815025,2,1,7.658810439403632,1.0,No,EMP-6661,TechCorp,manager335@techcorp.com
972,Employee_972,,Sales,81169.69087060649,3,3,,5.0,No,EMP-5901,TechCorp,
973,Employee_973,25.0,Sales,64066.058871381494,4,3,2.0719588228904464,5.0,Yes,EMP-7951,TechCorp,
974,Employee_974,66.0,Marketing,54306.33928654833,-2,4,2.264924151959886,3.0,No,EMP-5097,TechCorp,manager214@techcorp.com
975,Employee_975,52.0,Marketing,51237.80351512811,3,1,3.5782636397012526,2.0,Yes,EMP-8484,TechCorp,
976,Employee_976,69.0,Marketing,62795.53939532471,11,4,5.66269448677805,1.0,Yes,EMP-5949,TechCorp,
977,Employee_977,32.0,HR,68158.50035028571,27,1,7.732144690294621,2.0,No,EMP-4263,TechCorp,
978,Employee_978,64.0,Finance,57500.48427283468,26,4,8.52877801684813,3.0,Yes,EMP-7302,TechCorp,manager226@techcorp.com
979,Employee_979,39.0,Marketing,3349.6085844758272,23,2,7.3390178436146245,3.0,No,EMP-8916,TechCorp,
980,Employee_980,31.0,Engineering,60337.81432484967,9,2,9.357371933775745,5.0,Yes,EMP-2747,TechCorp,manager328@techcorp.com
981,Employee_981,,,31170.35876780445,22,5,7.6486915865433724,3.0,No,EMP-4886,TechCorp,
982,Employee_982,45.0,Sales,55810.948687018485,24,4,,2.0,No,EMP-7248,TechCorp,
983,Employee_983,40.0,Finance,31908.714858607167,20,3,,,Yes,EMP-6881,TechCorp,
984,Employee_984,31.0,,31670.047298410653,28,5,7.265732052709809,3.0,No,EMP-5847,TechCorp,
985,Employee_985,41.0,Engineering,84702.43643897056,25,2,2.7358351182065284,4.0,No,EMP-5837,TechCorp,manager239@techcorp.com
986,Employee_986,19.0,Finance,53598.1603811122,19,4,,4.0,No,EMP-1359,TechCorp,manager31@techcorp.com
987,Employee_987,62.0,Sales,52066.75680356164,23,5,,4.0,No,EMP-7484,TechCorp,manager50@techcorp.com
988,Employee_988,43.0,HR,69650.48097657182,24,4,8.394774128010598,5.0,Yes,EMP-5497,TechCorp,
989,Employee_989,31.0,Finance,52588.18953855096,12,2,1.9124185822287718,4.0,Yes,EMP-1132,TechCorp,manager229@techcorp.com
990,Employee_990,68.0,Finance,102076.1218425482,22,5,8.127021914161563,4.0,Yes,EMP-1803,TechCorp,
991,Employee_991,24.0,HR,54539.60478547961,13,2,8.304148039163934,0.0,No,EMP-9138,TechCorp,
992,Employee_992,20.0,Finance,67302.50823966021,22,1,5.340466000733892,4.0,Yes,EMP-5689,TechCorp,
993,Employee_993,64.0,Sales,79418.82662753722,4,2,,2.0,No,EMP-4770,TechCorp,
994,Employee_994,,Sales,92045.0645121382,3,4,2.571308661224678,5.0,No,EMP-6772,TechCorp,
995,Employee_995,63.0,,45159.8772868472,13,3,7.366836476457391,5.0,No,EMP-4588,TechCorp,
996,Employee_996,60.0,,51640.7299232271,9,2,,2.0,Yes,EMP-4115,TechCorp,manager186@techcorp.com
997,Employee_997,64.0,Engineering,85491.8375058703,16,3,9.085197476508988,4.0,Yes,EMP-5106,TechCorp,
998,Employee_998,62.0,Marketing,76201.24608105383,9,1,6.244175318991245,0.0,Yes,EMP-3240,TechCorp,manager169@techcorp.com
999,Employee_999,35.0,Finance,81503.51871336917,25,5,,2.0,Yes,EMP-2591,TechCorp,
1000,Employee_1000,,Engineering,32625.909128806634,6,5,,0.0,No,EMP-1645,TechCorp,
476,Employee_476,33.0,Engineering,37379.47217016114,25,3,2.1283781431048596,6.0,Yes,EMP-6061,TechCorp,
708,Employee_708,,,48449.39812984892,27,3,6.621975768553451,2.0,No,EMP-8222,TechCorp,manager168@techcorp.com
244,Employee_244,21.0,Sales,45425.36637251193,25,3,2.9342487824804726,2.0,No,EMP-1546,TechCorp,manager225@techcorp.com
690,Employee_690,22.0,Marketing,62866.78335212462,23,4,,3.0,No,EMP-6977,TechCorp,
12,Employee_12,,Sales,46985.72925309821,12,1,3.5104426846612906,3.0,No,EMP-3153,TechCorp,manager122@techcorp.com
693,Employee_693,55.0,,105817.67848157525,23,5,7.505061405593691,4.0,Yes,EMP-2476,TechCorp,manager154@techcorp.com
908,Employee_908,,engineering,61650.25398646379,8,4,5.901359038396745,3.0,No,EMP-5835,TechCorp,
625,Employee_625,42.0,,65453.9558705987,18,4,9.392400312308217,3.0,No,EMP-6352,TechCorp,manager334@techcorp.com
563,Employee_563,68.0,Marketing,45283.9216991434,11,2,8.42690234133668,0.0,Yes,EMP-7807,TechCorp,
842,Employee_842,38.0,Marketing,95382.33400526573,17,1,,,No,EMP-3877,TechCorp,manager128@techcorp.com
257,Employee_257,50.0,Marketing,77572.87019452086,15,5,6.025170835577023,1.0,No,EMP-4289,TechCorp,
586,Employee_586,,Sales,20894.47147379798,1,3,3.9534406511824702,4.0,Yes,EMP-3165,TechCorp,
380,Employee_380,23.0,HR,31989.84079450114,12,2,9.89685988341136,100.0,No,EMP-9837,TechCorp,manager216@techcorp.com
149,Employee_149,16.0,Sales,44819.19105582703,12,4,6.153785678040261,1.0,Yes,EMP-6994,TechCorp,
222,Employee_222,19.0,Engineering,250000.0,8,5,,1.0,Yes,EMP-9697,TechCorp,manager261@techcorp.com
825,Employee_825,,Engineering,79228.43370735085,27,2,7.042654653793631,2.0,No,EMP-9221,TechCorp,
9,Employee_9,36.0,Engineering,41230.64179588303,27,1,6.803751005334819,0.0,No,EMP-5465,TechCorp,
696,Employee_696,65.0,Engineering,56312.86698565808,8,5,3.7693253205085946,3.0,Yes,EMP-3695,TechCorp,manager198@techcorp.com
938,Employee_938,67.0,Sales,87394.17555939562,6,4,4.858878620032152,0.0,No,EMP-5210,TechCorp,manager161@techcorp.com
341,Employee_341,37.0,HR,33188.936399923434,20,4,1.2322845357686356,6.0,Yes,EMP-8894,TechCorp,
